Gene_ID	baseMean	log2FoldChange	lfcSE	pvalue	padj	Gene_Name	Gene_ID_truncated
ENSMUSG00000050511.2	455.24399069888	0.323232748782769	0.139652731711048	0.00166968605578193	0.0227667781971703	Oprd1	ENSMUSG00000050511
ENSMUSG00000050627.14	3262.10263020199	0.127912215504789	0.062352391698899	0.0168541700991338	0.0996709597822147	Gpd1l	ENSMUSG00000050627
ENSMUSG00000050708.17	4006.1311218222	0.223251170263954	0.0918171960819915	0.00241387932566849	0.0285502936880842	Ftl1	ENSMUSG00000050708
ENSMUSG00000050737.14	129.194869409891	0.684429686291608	0.331633324888195	0.00135597194394206	0.0198930008184659	Ptges	ENSMUSG00000050737
ENSMUSG00000050860.7	770.279236680516	0.268575372099745	0.170650297763308	0.0093792103787933	0.0678414639428457	Phospho1	ENSMUSG00000050860
ENSMUSG00000050908.13	867.274564550988	0.224011184549365	0.0909082613883785	0.00220576187888265	0.0270985093473171	Tvp23a	ENSMUSG00000050908
ENSMUSG00000050910.6	907.655141927096	0.225324514144723	0.109273744457551	0.00562118587752499	0.0482401814641556	Cdr2l	ENSMUSG00000050910
ENSMUSG00000050947.10	2929.28077631455	0.251319956287487	0.104970714258345	0.00213369313903447	0.0264993427249149	Amigo1	ENSMUSG00000050947
ENSMUSG00000051185.10	1106.30567147318	0.194067190696324	0.098534083179865	0.0091981985766947	0.0667882202138462	Fam174a	ENSMUSG00000051185
ENSMUSG00000051335.7	4622.12833055061	0.231078305414178	0.0573937962775225	1.0402644490883e-05	0.00065734117896325	Gfod1	ENSMUSG00000051335
ENSMUSG00000051355.19	337.137652925516	0.332403402121337	0.167876662807205	0.0032703716830663	0.0345757576314268	Commd1	ENSMUSG00000051355
ENSMUSG00000051391.10	28290.2918293933	0.161970271567951	0.0542747589574113	0.000911360896965524	0.0153950060429238	Ywhag	ENSMUSG00000051391
ENSMUSG00000051495.9	883.481498729786	0.236214210504642	0.109960745112683	0.00425410926613951	0.0406242228840373	Irf2bp2	ENSMUSG00000051495
ENSMUSG00000051515.12	421.333872008049	0.260498309821708	0.168122313201432	0.0102830573712712	0.0720130580094819	Fam181b	ENSMUSG00000051515
ENSMUSG00000051550.11	335.274124576532	0.261167789389767	0.328400917579198	0.0163807849893808	0.0978474110809883	Zfp579	ENSMUSG00000051550
ENSMUSG00000051617.4	150.900023578985	0.26146576902841	0.210557795853542	0.0141105840768088	0.0885495917537306	Krt9	ENSMUSG00000051617
ENSMUSG00000051695.7	3625.10591168687	0.208052997715804	0.0811049697914234	0.00195437217714611	0.0251653074017615	Pcbp1	ENSMUSG00000051695
ENSMUSG00000051703.15	1034.06759336572	0.23575083675403	0.174963385517018	0.016039106168292	0.0962275868531946	Tmem198	ENSMUSG00000051703
ENSMUSG00000051726.7	2681.47380422538	0.266619951894148	0.106719088234424	0.00148607559479539	0.0211648942280267	Kcnf1	ENSMUSG00000051726
ENSMUSG00000051851.6	983.640925893367	0.258500026815785	0.114602002416827	0.00281429374484507	0.0313569757741963	Rtl8c	ENSMUSG00000051851
ENSMUSG00000051853.11	19549.4523171512	0.179460812332138	0.0594225806046568	0.000673140829240535	0.012707744368332	Arf3	ENSMUSG00000051853
ENSMUSG00000052105.18	3168.22993611686	0.169780021693745	0.088648965679289	0.0133915616287778	0.0855317850590495	Mtcl1	ENSMUSG00000052105
ENSMUSG00000052146.17	2205.21905717683	0.165708494638891	0.0871032161985184	0.0146355702693021	0.090594511839322	Rps10	ENSMUSG00000052146
ENSMUSG00000052214.10	1333.13127544158	0.201858607473292	0.0808012053044315	0.00247654477331426	0.0290579078414302	Opa3	ENSMUSG00000052214
ENSMUSG00000052229.6	1151.07716611434	0.465284107717803	0.152688252354657	0.000142467037152504	0.00454330044414608	Gpr17	ENSMUSG00000052229
ENSMUSG00000052397.9	1501.04788670206	0.292513735950231	0.0845530198403434	6.18633322442513e-05	0.00246172776035506	Ezr	ENSMUSG00000052397
ENSMUSG00000052456.10	1904.97090011297	0.165911860720044	0.0873609367844113	0.0145757929617158	0.090511828086651	Get3	ENSMUSG00000052456
ENSMUSG00000052609.10	593.987261095406	0.18207805297768	0.100301944467552	0.0140861256646986	0.0884774639657022	Plekhg3	ENSMUSG00000052609
ENSMUSG00000052684.5	1269.66563270801	0.512531393150547	0.0881189887451416	4.3003307311155e-10	2.36468155859045e-07	Jun	ENSMUSG00000052684
ENSMUSG00000052837.8	1134.58158516685	0.821475078450792	0.171777110699372	9.36030173139353e-08	2.06062513438371e-05	Junb	ENSMUSG00000052837
ENSMUSG00000052928.10	2425.47987128475	0.15773544189614	0.076610811795847	0.0114750545234222	0.0772065911795506	Ctif	ENSMUSG00000052928
