Gene_ID	baseMean	log2FoldChange	lfcSE	pvalue	padj	Gene_Name	Gene_ID_truncated
ENSMUSG00000078495.11	38.3859359740082	1.01329486269204e-06	0.00144268490656696	0.73242439763749	0.999919353198441	Zfp984	ENSMUSG00000078495
ENSMUSG00000078496.10	30.565203012508	1.39598279418405e-06	0.00144268828848824	0.534265114152332	0.999919353198441	Zfp982	ENSMUSG00000078496
ENSMUSG00000078515.5	1947.34362757784	-7.09483805123435e-06	0.00144246594948059	0.587191980410676	0.999919353198441	Ddi2	ENSMUSG00000078515
ENSMUSG00000078517.13	2108.73095552579	5.31723514272986e-06	0.00144249913711227	0.658965138061665	0.999919353198441	Emc1	ENSMUSG00000078517
ENSMUSG00000078532.10	619.684513354983	-7.57806322404406e-06	0.00144258947761718	0.405530178968963	0.999919353198441	Nkain1	ENSMUSG00000078532
ENSMUSG00000078546.9	41.1829083119332	3.10539482987336e-06	0.00144268858872843	0.192118901612541	0.999919353198441	Zfp995	ENSMUSG00000078546
ENSMUSG00000078552.11	18.0467132742488	2.6129260429395e-07	0.00144269011280085	0.892128790279186	0.999919353198441	Dcdc2b	ENSMUSG00000078552
ENSMUSG00000078566.9	1371.39747447688	-1.04092163270563e-05	0.00144254571271609	0.920712311072032	0.999919353198441	Bnip3	ENSMUSG00000078566
ENSMUSG00000078570.11	572.627363003771	-1.47486740780497e-06	0.00144259870318995	0.858556953876269	0.999919353198441	1110065P20Rik	ENSMUSG00000078570
ENSMUSG00000078572.4	135.428657367799	-4.59988977442518e-06	0.00144266886185962	0.319365225166664	0.999919353198441	Ndufaf8	ENSMUSG00000078572
ENSMUSG00000078578.10	4393.28063360849	1.99440069795493e-06	0.00144233591800101	0.902085166938827	0.999919353198441	Ube2d3	ENSMUSG00000078578
ENSMUSG00000078580.4	93.9481465693286	-2.36858861043497e-06	0.00144267243460641	0.564097151904152	0.999919353198441	E430018J23Rik	ENSMUSG00000078580
ENSMUSG00000078584.10	790.835209934065	-1.0063413545028e-05	0.00144255751306647	0.340865324556436	0.999919353198441	AU022252	ENSMUSG00000078584
