pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX	0.518046709129512	0.803337222045463	0.080419996876154	0.429392034724865	0.958605059667503	10	Irak2,Ubc,Ubb,Rps27a,Tab3,Uba52
REACTOME_METABOLISM_OF_COFACTORS	0.512864493996569	0.803337222045463	0.0699458736501659	-0.372178010901748	-0.95847446974943	23	Hsp90aa1,Pdss1,Coq8a,Coq4
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.565400843881857	0.828663957375135	0.116234148779716	0.232838608001314	0.958120861661013	212	Got1,Sirt3,Pdk4,Cox6a1,Cox4i1,Ndufb2,Slc25a18,Pkm,Ndufb10,Ndufc2,Ndufa8,Vdac1,Ndufaf8,Cox7a2l,Got2,Ndufa7,Ndufb8,Ndufb6,Cs,Pcx,Ndufb9,Cox6b1,Pdk2,Ndufv1,Aco2,Ubc,Ndufa13,Ubb,Ldha,Uqcrq,Slc25a4,Surf1,Pdhx,Cox5a,Uqcrc1,Fxn,Etfb,Sdhc,Higd2a,Mdh2,Ucp2,Ndufb3,Timmdc1,Cox14,Maea,Ndufb4,Ndufb7,Uqcrfs1,Iscu,Ndufa3,Sdhb,Ndufs8,Pgam5,Cox8a,Me3
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	0.517084282460137	0.803337222045463	0.0843144320642653	0.357759689193969	0.957084303253693	19	Rhob,Ywhag,Ywhaz,Rhoc,Ywhah,Ywhab,Ppp1r12b,Ar,Rhoa
REACTOME_NCAM1_INTERACTIONS	0.497227356746765	0.797388458342519	0.0753093764172773	-0.416818252509502	-0.956564157402269	14	St8sia4,Col6a1,Col5a3,Col4a2,Col5a1
REACTOME_O_LINKED_GLYCOSYLATION	0.573099415204678	0.830103624739521	0.0925528864684773	0.267784704907639	0.956297107049014	78	St6gal1,Adamts1,B4galt5,Galnt16,Adamtsl1,Thbs1,Galnt9,B4gat1,Pofut2,Adamts4,Dag1,Adamts17,St3gal3,St3gal1,St3gal2,Adamts2,Galnt2,Galnt17,B3gnt9,Galnt10,Adamtsl5
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.567251461988304	0.828663957375135	0.0931454575337804	0.266529126187649	0.956158072101533	80	Mag,Arhgdia,Prex1,Ubc,Ubb,Psenen,Gna13,Arhgef15,Ngef,Arhgef10,Arhgef11,Sqstm1,Abr,Arhgef17,Bad,Nfkbia,Arhgef18,Bex3,Itsn1,Arhgef33,Lingo1,Aph1a,Rps27a,Mcf2l,Kalrn,Arhgef37,Fgd3,Fgd2,Arhgef2
REACTOME_DRUG_ADME	0.525704809286899	0.808919019923855	0.0670512579829467	-0.326588541149586	-0.954789101609863	41	Abcb1a,Sult1a1,Abcc5,Gmps,Slco1a4,Abcc4,Adk,Bche,Nudt15
REACTOME_PI_3K_CASCADE_FGFR1	0.519480519480519	0.803337222045463	0.0813027345384498	0.396406727083859	0.953409851178767	13	Kl,Gab1,Grb2,Fgf1,Ptpn11
REACTOME_MITOCHONDRIAL_TRANSLATION	0.593373493975904	0.841618976224867	0.0922597260527354	0.261984158131669	0.953109524336128	89	Gadd45gip1,Mrps12,Mrpl41,Mrpl4,Mrpl2,Mrpl54,Mrps6,Mrpl20,Mrpl43,Mrps26,Mrpl16,Mrpl23,Mrps23,Mrpl12,Mrps21,Mrpl28,Mrps2,Mrpl14,Mrps34,Mrpl11,Mrpl48,Mrpl49,Mrps28,Mrpl27,Mrps18b,Mrps36,Mrps35,Mrpl36,Mrpl57,Mrps25,Aurkaip1,Mrps16,Mrpl46,Mrpl34
