pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.295238095238095	0.577425202481332	0.106729884364606	-0.541714518955089	-1.15865541854817	10	H1f0,Hmgb2,Casp3,Kpnb1
REACTOME_SIGNALING_BY_GPCR	0.15426497277677	0.464319987716402	0.150169802128406	-0.308808485028421	-1.15816977535932	391	Rhob,Gpsm1,Itga5,Bdkrb2,Agt,Ppp2r1a,Edn1,Hrh3,Pmch,Plekhg2,Pde4b,Gng3,Psap,Arhgef11,Gnb1,Camkk1,Rhoc,Prkaca,Casr,Gnas,Rln3,Rgs12,Mapk3,S1pr2,Adm,Adra1b,Prkcd,Abhd12,Ramp1,Arhgef10l,Adcyap1,Gnaz,Htr2c,Hcrtr1,Mc4r,App,Arhgef9,Calm3,Pde8a,Gpr37,Gna12,Arhgef26,Pomc,Rgs6,Plcb1,Gnb2,Itgb1,Adcy9,Plppr3,S1pr1,Arhgef33,Htr7,Ednrb,Gpr68,Gnai2,Arhgef17,Hcar1,Oprl1,Grb2,Gnai1,Prkar1b,Trh,Agtr2,Grp,Ntsr2,Gabbr2,Gal,Fgd3,Gnb4,Nln,Edn3,Tiam2,Gpr25,Rgs14,Adora2b,Rasgrf2,Mgll,C3
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.240083507306889	0.543334266256181	0.126875729929857	-0.405274657371108	-1.15798447702268	39	Txnip,Uba52,Tab3,Birc3,Bcl2l1
REACTOME_FORMATION_OF_THE_POLYBROMO_BAF_PBAF_COMPLEX	0.258893280632411	0.545957347082259	0.11776578836269	-0.486241887442786	-1.15781866791456	15	Actb,Bcl7c,Brd7,Bcl7a
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	0.236363636363636	0.54025974025974	0.12563992130984	-0.466219405836548	-1.15695759115914	19	Uba52,Evl,Vasp,Slit2,Ubb,Gpc1
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	0.242553191489362	0.543709940455873	0.127505315300183	-0.42182668292305	-1.15620179730908	33	Fgfr3,Mapk3,Pik3c3,Ptpn11,Grb2,Irs2,Fgf7,Fgf1,Pik3r1,Pik3ca
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.245901639344262	0.543709940455873	0.12384217120105	-0.40511363600802	-1.15552730747171	37	Kcnh2,Kcng2,Kcnab2,Kcng4,Kcnd1,Kcnab3
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES	0.246315789473684	0.543709940455873	0.12563992130984	-0.434534076785671	-1.15384212495576	28	Uba52,Ube2l3,Usp5,Ubb,Ube2d2a,Ube2z,Uba1,Ube2e3,Ube2k,Rps27a,Ube2g2,Ube2q2
REACTOME_NEURONAL_SYSTEM	0.164179104477612	0.464319987716402	0.147331213699377	-0.313306976441057	-1.15316419703661	300	Kcnh2,Camk2g,Hcn2,Kcng2,Slc6a11,Ap2a1,Kcnj11,Cplx1,Abat,Gng3,Kcnab2,Gnb1,Camkk1,Prkaca,Nefl,Slc18a3,Slc32a1,Rab3a,Tspan7,Slc6a1,Cacna1b,Kcng4,Kcnd1,Cacnb3,Nlgn1,Gabrb3,Rps6ka6,Stxbp1,Arhgef9,Kcnk2,Calm3,Kcnk6,Kcnab3,Nsf,Nlgn2,Slc1a6,Plcb1,Gnb2,Adcy9,Naaa,Glra1,Camk2a,Apba1,Camk2b,Sorbs2,Slc6a4,Gnai2,Abcc8,Glul,Gnai1,Prkar1b,Syn2,Ppfia4,Gabra4,Gabbr2,Gnb4,Kcnmb4,Slc17a7,Myo6,Kcnj8,Kcnc4,Kcnd3,Lrfn2,Kcns3,Adcy2,Cacna2d2,Slc5a7,Kcnj4,Slc6a12,Ncald,Kcnj3,Chrna4,Ap2m1,Slc1a3,Nrxn3,Flot1,Kcnab1,Hcn4,Grik1,Hcn3,Ap2a2,Camk2d,Gabrb1,Dlgap1,Kcnh7,Lrrc4b,Gad1,Rtn3,Gabra5,Grik5
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	0.244258872651357	0.543709940455873	0.12563992130984	-0.403217264832405	-1.15210592384985	39	Cdkn1a,H1f0,Kat5
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.248979591836735	0.545428193211135	0.122679189568808	-0.372868719586118	-1.1474012403401	58	Uba52,Anapc7,Psmb2,Psmd8,Psmd13,Psma5,Fzr1,Psmd3,Psmb7,Psmd6,Ubb,Psmd2,Psmb6,Anapc2,Psmb3,Anapc10,Psmb5,Psma6,Psma7,Psmd7,Anapc11,Psmb4,Psmd1,Psmc1,Psmd14,Psmc5,Rps27a,Psmc3,Cdc23,Cdc26,Psmc2,Rb1,Psmb1,Ube2s,Psma3,Adrm1
REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM	0.299806576402321	0.581443057265107	0.106729884364606	-0.524602931260743	-1.14519581492905	11	Pccb,Slc5a6,Pcx,Pcca,Hlcs
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS	0.308571428571429	0.591329068941009	0.103958471559957	-0.535370733829019	-1.14508690459251	10	Lifr,Cntfr,Crlf1,Il11ra1,Osmr
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	0.254	0.545428193211135	0.119887845115423	0.368374879569248	1.14354250734366	53	Polr2a,Ep300,Fkbp4,Gata3,H3c15,Pgr,Ptges3,Tbp,H2bc21,Hsp90aa1,Gtf2a1,Med1,Cdk9,Kat2b,Hsp90ab1,H4c9
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	0.28	0.566651433108523	0.11331290842208	0.487831110977164	1.14306845063083	14	Chuk,Peli1,Ikbkb
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	0.286573146292585	0.57314629258517	0.111918316325105	0.462906151479257	1.14180058315642	17	Ep300,Mdm4,Kmt5a,Ttc5,Jmy
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0.256513026052104	0.545957347082259	0.119348440591015	-0.440574905804873	-1.14177250353663	23	Cplx1,Rab3a,Stxbp1,Slc1a6,Ppfia4,Slc17a7,Slc1a3
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING	0.270750988142292	0.556405700402509	0.114750719227023	-0.479144656901646	-1.14091904198097	15	Ptpn11,Frs3,Grb2,Fgf7,Fgf1
REACTOME_METAL_ION_SLC_TRANSPORTERS	0.297830374753452	0.578863374791958	0.108394255853397	0.450696746341632	1.14090232137972	19	Slc39a2,Slc40a1,Slc30a10
REACTOME_CO_STIMULATION_BY_ICOS	0.312380952380952	0.591982720284607	0.103197466945307	-0.53321218015646	-1.14047004493411	10	Icosl,Pik3r1,Pik3ca,Pik3cb,Pik3r6
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA	0.275929549902153	0.56317283989141	0.112843355675562	-0.471323067036818	-1.13978279547196	16	Tbl1xr1,Chd9,Helz2,Ncoa2
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.20377358490566	0.515765909817717	0.131457611642763	-0.325235766897351	-1.13970244618578	161	Gpsm1,Bdkrb2,Agt,Ppp2r1a,Pmch,Pde4b,Gng3,Psap,Gnb1,Camkk1,Prkaca,Casr,Rln3,Rgs12,S1pr2,Prkcd,App,Calm3,Gpr37,Pomc,Rgs6,Plcb1,Gnb2,Adcy9,Gnai2,Hcar1,Oprl1,Gnai1,Prkar1b,Agtr2,Gabbr2,Gal
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	0.264529058116232	0.553244039137456	0.117249716749792	-0.430586554978474	-1.13958509870981	25	Glrx,Ak1,Tyms,Nme3
REACTOME_SIGNALING_BY_RETINOIC_ACID	0.258947368421053	0.545957347082259	0.122107920287081	-0.429126534631105	-1.13948318220824	28	Fabp5,Pdk2,Rdh11,Pdha1,Aldh1a1,Pdk4,Aldh1a2,Rxrb,Rara
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	0.319587628865979	0.597946611909651	0.106729884364606	0.516351888065959	1.13937879923775	11	Gpr17,P2ry13
REACTOME_CELLULAR_SENESCENCE	0.218884120171674	0.525515973242309	0.135740943810425	-0.347130216753131	-1.13518374066276	102	Cdkn1a,Id1,Uba52,Cebpb,Jun,Cdk6,Anapc7,H1f0,Mapk3,Map2k4,Kat5
REACTOME_MTOR_SIGNALLING	0.25	0.545428193211135	0.12384217120105	-0.394071617030279	-1.13515022706367	40	Cab39l,Eif4b,Ppm1a,Mtor,Mlst8,Rragc,Prkab1,Rps6kb1,Rps6,Akt1,Eif4ebp1,Strada
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	0.258893280632411	0.545957347082259	0.11776578836269	-0.459605584639578	-1.13445557457045	18	Dusp1,Mapk3,Ptpn11
REACTOME_RAC2_GTPASE_CYCLE	0.226415094339623	0.533862959285005	0.131457611642763	-0.355757112488617	-1.13401385598744	81	Epha2,Def6,Esyt1,Swap70,Mcam,Baiap2l1,Wasf2,Rab7,Nhs,Itgb1,Erbin,Syde1,Pik3r1,Pik3ca,Arhgap21,Ncf1
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.266802443991853	0.553244039137456	0.11776578836269	-0.42459932889135	-1.13295955106531	27	Acly,Tecr,Scd2,Acsbg1,Acsl6,Fasn,Acsl5,Slc27a2,Hacd2
REACTOME_SIGNALING_BY_PDGF	0.264940239043825	0.553244039137456	0.116739204791222	-0.374879512257924	-1.13289008326412	53	Plat,Col9a3,Spp1,Ptpn11,Col2a1,Col4a1,Rapgef1,Thbs1,Grb2,Bcar1,Col6a5,Furin,Pik3r1,Pik3ca
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	0.240740740740741	0.543334266256181	0.12563992130984	-0.349422228812186	-1.13163949952365	89	Tubb3,Tubb4a,Tuba1a,Tuba1b,Ppp2r1a,Dync1i1,Ppp2r5b,Ckap5,Tubb2a,Cenpm,Tuba1c,Rps27rt,Clasp1,Zwint
REACTOME_CYTOCHROME_C_MEDIATED_APOPTOTIC_RESPONSE	0.293307086614173	0.577425202481332	0.109250039480711	-0.508169953258609	-1.12976879361744	12	Mapk3,Mapk1,Casp3,Xiap
REACTOME_METHYLATION	0.34020618556701	0.607220602127572	0.102821842840815	0.511577543231854	1.12884376022665	11	Mtrr,Tpmt,Mtr
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.268537074148297	0.553244039137456	0.116234148779716	-0.435567646897454	-1.12879593482322	23	Ctsd,Atp6v0e2,Atp6ap1,Atp6v1g2,Atp6v1b2,Atp6v1e1,Atp6v1h,Atp6v0c,Atp6v0d1,Atp6v1f,Atp6v1c1,Atp6v0b,Atp6v0a1
REACTOME_TNF_SIGNALING	0.258	0.545957347082259	0.118815039412263	0.362462781418072	1.12878138771696	54	Chuk,Sppl2a,Otud1,Usp21,Usp4,Madd,Sppl2b,Ikbkb,Tradd,Tbk1,Adam17,Traf2
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	0.198458574181118	0.506606502752938	0.135002033828631	-0.323461855609245	-1.12654783998104	144	Nfkbia,Uba52,Usp2,Tomm20,Vdac2,Psmb2,Usp3,Psmd8,Birc3,Psmd13,Smad1,Psma5,Fkbp8,Ruvbl1,Usp5,Vdac3,Psmd3,Cdc25a,Usp30,Smad3,Psmb7,Psmd6,Ubb,Usp22,Psmd2,Psmb6,Vdac1,Otub1,Psmb3,Usp11,Psmb5,Ikbkg,Psma6,Tada2b,Il33,Psma7,Psmd7,Usp47,Psmb4,Psmd1,Hif1a,Tnks,Ufd1,Usp20,Psmc1,Psmd14,Tada3,Becn1,Keap1,Psmc5,Rps27a,Mat2b
REACTOME_SIGNALING_BY_FGFR3	0.263598326359833	0.553244039137456	0.120433371642259	-0.40982625767645	-1.12626101462135	32	Fgfr3,Ppp2r1a,Uba52,Mapk3,Ptpn11,Frs3,Grb2,Ubb,Fgf1,Pik3r1,Pik3ca
REACTOME_COMPLEMENT_CASCADE	0.264822134387352	0.553244039137456	0.116234148779716	-0.456272522957195	-1.12622849785002	18	Cd81,Serping1,Clu,Masp1,C1qc,C1qa,C3
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	0.2375	0.54147582697201	0.127505315300183	-0.353166686466937	-1.12607692223319	80	Tubb4a,Tuba1a,Tubb5,Ppp2r1a,Uba52,Pcm1,Prkaca,Ckap5,Csnk1e,Ninl,Csnk1d,Cep131,Actr1a,Clasp1,Dctn2,Haus6,Ubb,Dync1i2
REACTOME_SIGNALING_BY_MET	0.254736842105263	0.545428193211135	0.123257226381337	-0.366101081066711	-1.12581846656184	63	Uba52,Lrig1,Met,Ptpn11,Col2a1,Rab4b,Rapgef1,Spint1,Itgb1,Ptk2,Grb2,Dock7,Ubb,Rab4a,Sh3gl3,Pik3r1,Pik3ca
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	0.277894736842105	0.564611528822055	0.117249716749792	-0.423424392453573	-1.1243419718903	28	Mtor,Mlst8,Nos3,Calm3,Cdh5,Prr5
REACTOME_CO_INHIBITION_BY_CTLA4	0.266798418972332	0.553244039137456	0.115734447701689	-0.454911957140208	-1.12287018035512	18	Ppp2r1a,Ppp2r5b,Ptpn11
REACTOME_MYD88_MAL_TIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	0.24375	0.543709940455873	0.12563992130984	-0.352116821222539	-1.12272941220896	80	Nfkbia,Ppp2r1a,Uba52,Jun,Mapk3,Map2k4,Tab3,App,S100b,Irak2,Nlrx1,Nfkb2,Mapkapk2,Ubb
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION	0.297455968688845	0.578863374791958	0.107972360317345	-0.463179558106769	-1.1200896549864	16	Cygb,Nos3,Calm3,Nostrin,Akt1,Dnm2,Nosip
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.289583333333333	0.575314116777532	0.11378726182188	-0.415682919418093	-1.11991724640009	30	Uba52,Vps37d,Chmp4b,Tsg101,Chmp3,Mvb12b,Ubb,Vps28,Vps25,Chmp2a,Vps4b
REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION	0.309055118110236	0.591329068941009	0.105920292736253	-0.503737750315032	-1.11991507334035	12	Rdh11,Stra6,Ttr,Rbp1,Rdh5,Myo7a
REACTOME_ENDOGENOUS_STEROLS	0.3125	0.591982720284607	0.106729884364606	0.451152450126564	1.11876883592369	18	Arnt,Fdxr,Ahr
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.28421052631579	0.569778985556974	0.115734447701689	-0.421307613144892	-1.11872117189768	28	Cab39l,Ppm1a,Mtor,Mlst8,Rragc,Prkab1
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.253086419753086	0.545428193211135	0.122107920287081	-0.345269279785241	-1.11818975085032	89	Fzd4,Uba52,Ap2a1,Trf,Syt11,Ston1,Slc18a3,Epn1,Picalm,Ldlr,Clta,M6pr,Grb2,Cltb,Slc2a8,Cd4,Scarb2,Ubb,Dab2,Cops5,Cltc,Sh3gl3,Cops6,Cops7a,Cops2,Ap2m1,Ston2,Necap1
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	0.272727272727273	0.55918452257125	0.114266502484433	0.356014243704776	1.11779141048795	56	P4ha1,Col6a1,Serpinh1,P3h3,Col16a1,Bmp1,Plod3,Col11a1,P4ha2,Col22a1,Col4a3,Col26a1,Tll2,Col3a1,Col19a1,P3h2,Col17a1
REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS	0.31496062992126	0.591982720284607	0.104732821580651	-0.502402379849422	-1.11694626365318	12	Foxo1,Foxo3,Akt1,Ywhag,Ywhaq,Foxo6,Ywhaz,Ywhab
REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	0.287425149700599	0.573570009202086	0.11146266692298	-0.368244315513309	-1.11665470277396	51	Ppp2r1a,Ppp2r5b,Mtor,Mlst8,Ptpn11,Prr5,Grb2,Cd4,Icosl,Pik3r1,Pik3ca,Akt1,Rac1
REACTOME_REGULATION_OF_TBK1_IKK_IKBKE_MEDIATED_ACTIVATION_OF_IRF3_IRF7	0.31496062992126	0.591982720284607	0.104732821580651	-0.50227061390997	-1.11665332022844	12	Uba52,Cd14,Ubb,Ticam1,Optn,Rps27a
REACTOME_PKR_MEDIATED_SIGNALING	0.274193548387097	0.560907350125202	0.115240003147781	-0.361718757541865	-1.11517815593544	59	Tubb3,Tubb4a,Tuba1a,Tuba1b,Ppp2r1a,Tubb2a,Npm1,Tuba1c,Faap20,Faap24
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.301369863013699	0.583212521080505	0.107140237276725	-0.46071427493462	-1.11412795367768	16	Cplx1,Rab3a,Stxbp1,Ppfia4
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.268595041322314	0.553244039137456	0.118287526124085	-0.349818278693105	-1.11403963388328	74	Gm20716,Alg9,Nagk,Glb1,Hk1,Dhdds,Mvd,St6gal2,St8sia6,Slc17a5,St3gal2,Pgm3,Dolk,St3gal5,Pmm1,Alg2,St3gal1,Neu4,St3gal4,Srd5a3,Alg5,Neu1,St6galnac6,Gmds
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	0.352380952380952	0.624276426386892	0.0959206777921745	-0.520273641558773	-1.11279622905924	10	Ppp2r1a,Ppp2r3d,Pola1,Ppp2cb,Ppp2ca,Rb1
REACTOME_ENOS_ACTIVATION	0.323353293413174	0.601057678457518	0.103958471559957	-0.485943554622932	-1.1094908553525	13	Cygb,Nos3,Calm3
REACTOME_SIGNALING_BY_VEGF	0.251572327044025	0.545428193211135	0.12384217120105	-0.340832487244292	-1.1091415478598	94	Actg1,Actb,Axl,Mtor,Mlst8,Prkaca,Wasf2,Prkcd,Hspb1,Nos3,Calm3,Cdh5,Prr5,Elmo1,Ptk2,Mapkapk2,Shb,Bcar1,Wasf3,Pik3r1,Pik3ca,Prkcz,Ncf1
REACTOME_NEGATIVE_REGULATION_OF_FLT3	0.325349301397206	0.601057678457518	0.103576326612592	-0.485237461215803	-1.10787872536172	13	Uba52,Socs2,Sla,Ubb,Socs6
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT	0.288888888888889	0.57520987654321	0.111918316325105	-0.445246489800987	-1.10491176442538	19	Pex14,Pex19,Fis1,Pxmp4,Pex26,Atad1,Pex16,Slc25a17,Pex13,Aldh3a2,Pex2
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	0.314851485148515	0.591982720284607	0.105125131597001	0.42950815651548	1.10337747605634	21	Sirt1,Ep300,Foxg1,Atxn3
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX	0.295801526717557	0.577425202481332	0.106729884364606	0.388731576024971	1.10216914505351	32	Polr2a,Nelfb,Cdk7,Ncbp2,Polr2l,Gtf2h2,Nelfa,Supt4a,Polr2i
REACTOME_RHOG_GTPASE_CYCLE	0.280163599182004	0.566651433108523	0.114750719227023	-0.351057764721004	-1.10162035680803	69	Epha2,Rhog,Esyt1,Letm1,Mcam,Rab7,Arhgef26,Itgb1,Ykt6,Erbin,Ndufs3
REACTOME_MISMATCH_REPAIR	0.324701195219123	0.601057678457518	0.103576326612592	-0.471311890146621	-1.10126720550779	14	Lig1,Pold2,Rpa2,Pms2,Mlh1
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	0.303571428571429	0.586206896551724	0.107554375265169	-0.368207507554908	-1.0998774068571	46	Uba52,Ap2a1,Apoe,Prkaca,Zdhhc8,Hdlbp,Ldlr,Clta,Angptl4,Ubb,Cltc,Pcsk6,Furin,Vldlr,Ap2m1,Lpl,Nceh1,Ap2a2
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	0.385567010309278	0.650006253908693	0.0952879846194844	0.498185433105993	1.09929281501443	11	Pds5a,Stag1,Nipbl
REACTOME_SIGNALING_BY_BMP	0.332681017612524	0.604386855903588	0.100990587455923	0.408965509217635	1.09851866743106	26	Inhba,Zfyve16,Smad5,Acvr2a
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION	0.361904761904762	0.629543840143303	0.0943563635421779	-0.512810691571934	-1.09683397008696	10	Serpine2,Serping1,F8
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	0.294949494949495	0.577425202481332	0.110564716336619	-0.44192857028834	-1.09667810422386	19	Gng3,Gnb1,Gnb2,Gnai2,Gnai1,Gnb4
REACTOME_JOSEPHIN_DOMAIN_DUBS	0.357833655705996	0.625048444354876	0.0959206777921745	-0.502225259130804	-1.0963458849268	11	Uba52,Vcp,Ubb,Rad23a,Rps27a,Josd1
REACTOME_MITOTIC_PROMETAPHASE	0.239543726235741	0.543334266256181	0.120433371642259	-0.312638956490405	-1.0950838518976	157	Tubb3,Tubb4a,Tuba1a,Csnk2a2,Tubb5,Tuba1b,Ppp2r1a,Dync1i1,Tubg2,Ppp2r5b,Pcm1,Prkaca,Ckap5,Csnk1e,Tubb2a,Ninl,Csnk1d,Cenpm,Mzt2,Tuba1c,Rps27rt,Cep131,Actr1a,Clasp1,Zwint,Dctn2,Haus6
REACTOME_NUCLEOTIDE_SALVAGE	0.294949494949495	0.577425202481332	0.110564716336619	-0.441246796343082	-1.09498623226069	19	Adk,Ada,Tk2,Gmpr2
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	0.284253578732106	0.569778985556974	0.11378726182188	-0.348799343675716	-1.09453342454857	69	Ap1s3,Ap1b1,Fth1,App,Picalm,Gns,Clta,M6pr,Hip1r,Cltb,Cltc,Arf1,Dnajc6,Txndc5,Gak,Snx9,Chmp2a,Dtnbp1,Necap1,Rab5c
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	0.291322314049587	0.577425202481332	0.112843355675562	-0.351612140429636	-1.0928446482232	67	Uba52,Anapc7,Psmb2,Psmd8,Psmd13,Psma5,Fzr1,Psmd3,Psmb7,Psmd6,Ubb,Psmd2,Psmb6,Anapc2,Psmb3,Anapc10,Psmb5,Psma6,Psma7,Psmd7,Anapc11,Psmb4,Psmd1,Psmc1,Psmd14,Skp1,Psmc5,Rps27a
REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	0.383647798742138	0.649892704265898	0.0965629554309422	0.508093199865459	1.09247749994601	10	Pds5a,Stag1,Nipbl
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	0.306079664570231	0.588513689817439	0.110564716336619	-0.399525307056818	-1.09089960156392	31	Nfkbia,Uba52,App,S100b,Nlrx1,Nfkb2,Ubb
REACTOME_METABOLISM_OF_LIPIDS	0.229276895943563	0.534955922207109	0.118287526124085	-0.286448446744377	-1.09082748534392	475	Tbl1xr1,Gpx1,Pnpla2,Csnk2a2,Asah2,Chd9,Cdipt,Abhd4,Fabp5,Psap,Acly,Plaat1,Pccb,Tecr,Arsg,Mtmr2,Ptgds,Dhcr24,Scd2,Pcyt1a,Gde1,Dhcr7,Plpp1,Acsbg1,Pik3c3,Acox3,Pi4ka,Pgp,Glb1,Gpx4,Srebf1,Smpd1,Cyp4f14,Slc44a2,Spns2,Pla2g3,Acbd4,Mvd,Osbpl10,Acadl,Agpat3,Sqle,Gpd1,Nsdhl,Pomc,Helz2,Abhd3,Fdft1,Fut2,Mboat2,Glb1l2,Acat2,Echs1,Acsl6,Fasn,Pitpnm1,Fads1,Pla2g6,Nudt19,Cbr1,M6pr,Sbf1,Acot7,Cpt2,Ptpn13,Pon2,Slc44a1,Plekha2,Enpp6,Pla2g4e,Ncoa2,Mapkapk2,Cyp2j6,Pi4k2a,Chpt1,Rab4a,Inpp5d,Mvk,Arf1,Osbpl1a,Mmut,Acsl5,Eci2,Pcca,Sc5d,Gstm4,Acot2,Mgll,Ehhadh,Mbtps1,Ptges2,Gm2a,Hexb,St3gal2,Aacs,Dgat2,Mfsd2a,Pik3r1,Pik3ca,Agpat4,Ptgis,Fads2,Ran,St3gal5,Pip5k1a,Slc27a2,Acaa2,Hacd2,Cpne6,Crls1
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.232954545454545	0.538527362373171	0.122107920287081	-0.294833442843536	-1.08979403762403	334	Nfkbia,Camk2g,Tubb3,Tubb4a,Tuba1a,Tuba1b,Ppp2r1a,Uba52,Socs2,Lifr,Jun,Prkaca,Il4ra,Tubb2a,Mapk3,Psmb2,Sla,Map2k4,Prkcd,Fkbp5,Tab3,Psmd8,App,Ptpn11,S100b,Birc3,Psmd13,Npm1,Foxo3,Irak2,Tuba1c,Ube2m,Sqstm1,Faap20,Rapgef1,Psma5,Faap24,Camk2a,Camk2b,Nlrx1,Tnfrsf12a,Psmd3,Grb2,Nfkb2,Cd4,Mapkapk2,Irs2,Eif4a3,Psmb7,Psmd6,Ubb,Cntfr,Inpp5d,Socs6,Ube2d2a,Psmd2,Psmb6,Irak3,Tnfrsf11a,Ptprz1,Pik3r1,Crlf1,Pik3ca,Socs3,Psmb3,Tubb2b,Psmb5,Ikbkg,Psma6,Akt1,Il33,Il11ra1,Hspa2,Psma7,Psmd7,Socs5,Il12rb1,Ifnar2,Mapk1,Psmb4,Psmd1,Cenpx,Tubb4b,Tifa,Camk2d,Tnfsf13b,Tollip,Tubb6
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	0.253493013972056	0.545428193211135	0.119887845115423	-0.321498260160062	-1.08973576375696	126	Camk2g,Ap2a1,Gng3,Gnb1,Camkk1,Prkaca,Nefl,Tspan7,Gabrb3,Rps6ka6,Arhgef9,Calm3,Nsf,Plcb1,Gnb2,Adcy9,Glra1,Camk2a,Camk2b,Gnai2,Gnai1,Prkar1b,Gabra4,Gabbr2,Gnb4,Myo6,Adcy2,Kcnj4,Ncald,Kcnj3,Chrna4,Ap2m1,Grik1,Ap2a2,Camk2d,Gabrb1,Gabra5,Grik5
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.328	0.603466119096509	0.103197466945307	0.46506794413437	1.08973061040509	14	Creb1,Cckbr,Mapk7
REACTOME_INTERFERON_SIGNALING	0.268041237113402	0.553244039137456	0.118287526124085	-0.325983014414595	-1.08628093147028	110	Camk2g,Tubb3,Tubb4a,Tuba1a,Tuba1b,Ppp2r1a,Uba52,Tubb2a,Mapk3,Prkcd,Fkbp5,Ptpn11,Npm1,Tuba1c,Faap20,Faap24,Camk2a,Camk2b
REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM	0.358267716535433	0.625048444354876	0.096887770327544	-0.488605476049178	-1.08627284177511	12	Got2,Glud1,Glul,Oat
