pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.452054794520548	0.594808940158616	0.0833634065110386	-0.306679535295851	-0.95020242848394	67	Txnip,Cnp,Il4ra,Helz2,Ifit2,Psmb8,Tdrd7,Ifitm2,Trim26,Slc25a28,Lgals3bp,Herc6,Irf7,Nub1
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.502970297029703	0.622000195905574	0.0782955249944794	-0.300516496782337	-0.915642525416846	59	Acvrl1,Cd9,Cd14,Jun,Il4ra,Acvr1b,Ptpn11,Tnfrsf12a,Grb2,Cntfr
HALLMARK_SPERMATOGENESIS	0.533730158730159	0.635393046107332	0.0753093764172773	-0.287928553602862	-0.901338692549497	80	Nefh,Csnk2a2,Mtor,Pebp1,Pgs1,Pcsk1n,Adcyap1,Septin4,Phf7,Ip6k1,Pomc,Vdac3,Arl4a,Scg5,Art3,Scg3
HALLMARK_PANCREAS_BETA_CELLS	0.671370967741935	0.765976397238922	0.0646484568421928	0.318506869566039	0.871989424020784	26	Neurod1,Nkx2-2,Dpp4,Pak3,Isl1
HALLMARK_HEDGEHOG_SIGNALING	0.680311890838207	0.765976397238922	0.0623861492893626	0.292584905914775	0.860337020790297	35	Vegfa,Ptch1,Nrp1,Ophn1,Hey2,Dpysl2,Rasa1
HALLMARK_MYC_TARGETS_V2	0.68937875751503	0.765976397238922	0.0630790410571939	-0.273797385763738	-0.825065064236688	56	Map3k6,Nop56,Sord,Npm1,Slc19a1,Pes1
HALLMARK_MYC_TARGETS_V1	0.826401446654611	0.87915047516448	0.0497903187820785	-0.228765667531237	-0.79794151575339	186	Hnrnpr,Nop56,Rpl22,Tyms,Got2,Psmb2,Rps3,Psmd8,Cyc1,Npm1,Xpot,Erh,Eif3d,Rps5,Cox5a,Vdac3,Psmd3,Rpl6,Tcp1,Ppm1g,Pold2,Cops5,Ruvbl2,Snrpd2,Pole3,Mrpl23,Cstf2,Rps6,Rpl14,Vdac1,Cct2,Ran,Nop16,Cnbp,Psmb3,Serbp1,Uba2,Rplp0,Psma6,Apex1,Slc25a3,Hdgf,Psma7,Eif4h,Psmd7,Rps10,Psmd1,Hnrnpd,Smarcc1,Pgk1,Ppia,Mrps18b
HALLMARK_E2F_TARGETS	0.867030965391621	0.903157255616272	0.047925896705813	-0.226139490445404	-0.774949612131823	164	Cdkn1a,Dclre1b,Tubb5,Lig1,Nop56,Suv39h1,Phf5a,Cenpm
HALLMARK_ANGIOGENESIS	0.799204771371769	0.868700838447575	0.0557104226766671	-0.272334482568934	-0.733783115365496	28	Pglyrp1,Spp1,App,Thbd,Ptk2,Fstl1,Kcnj8,Lpl,Tnfrsf21
HALLMARK_BILE_ACID_METABOLISM	0.903030303030303	0.921459492888064	0.0508054139066364	-0.222898186867802	-0.711413603943189	88	Slc35b2,Dhcr24,Pex19,Abca2,Pfkm,Sod1,Idh1,Aldh1a1,Idh2,Fads1,Pipox,Acsl5,Lonp2,Pex7,Fads2,Ttr,Slc27a2
HALLMARK_DNA_REPAIR	0.959409594095941	0.959409594095941	0.0438879842863647	-0.203223000571603	-0.68902629223244	144	Ddb1,Pde4b,Lig1,Ak1,Ada,Tyms,Vps37d,Sdcbp,Gpx4,Itpa,Taf9,Nme3,Tk2,Tsg101,Polr1d,Polr2e,Polr3c,Zwint,Gmpr2,Bcam,Arl6ip1
