p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.32217407021627e-248	1.85153712677705	0.268	0.073	1.94346366581089e-244	Oligodendrocyte_lineage	Hacd1
1.66630694321721e-248	1.68750051013248	0.321	0.108	2.44930457583498e-244	Oligodendrocyte_lineage	Kif21a
4.59740606469519e-248	1.41275288106808	0.412	0.175	6.75772717449546e-244	Oligodendrocyte_lineage	Tulp4
1.11016884105587e-246	0.644496931929006	0.848	0.634	1.63183717946802e-242	Oligodendrocyte_lineage	Hint1
3.80252801846815e-246	2.02836490535989	0.259	0.07	5.58933593434634e-242	Oligodendrocyte_lineage	Dpy19l1
1.13045359642565e-245	1.55969261775734	0.286	0.082	1.66165374138606e-241	Oligodendrocyte_lineage	St6galnac3
7.3957717782511e-245	1.23479584927965	0.44	0.193	1.08710449368513e-240	Oligodendrocyte_lineage	Hmox2
8.75101992378273e-244	0.877703658771965	0.622	0.343	1.28631241859682e-239	Oligodendrocyte_lineage	Rab6a
5.05851142485647e-243	1.63775662865314	0.31	0.1	7.43550594339653e-239	Oligodendrocyte_lineage	Rab31
1.54276061431118e-239	0.699338284981063	0.79	0.54	2.267703826976e-235	Oligodendrocyte_lineage	Hmgb1
2.14041897690346e-239	1.41710274470289	0.363	0.136	3.1462018541504e-235	Oligodendrocyte_lineage	Npc1
2.90798468812616e-238	1.08067877679886	0.422	0.172	4.27444669307665e-234	Oligodendrocyte_lineage	Clic4
9.67685367285557e-238	1.21863809691618	0.445	0.201	1.42240072137304e-233	Oligodendrocyte_lineage	Sbds
3.41145416018479e-237	1.04892334940178	0.476	0.216	5.01449647005563e-233	Oligodendrocyte_lineage	Omg
1.55317913222172e-236	1.77089117203703	0.309	0.105	2.28301800645271e-232	Oligodendrocyte_lineage	Erbb2ip
1.9228592520651e-236	1.85864712419972	0.253	0.068	2.82641081461048e-232	Oligodendrocyte_lineage	Taf9b
1.55962052709706e-234	1.02200500100147	0.566	0.303	2.29248621277997e-230	Oligodendrocyte_lineage	Arl2bp
2.36245132202098e-234	0.582268354864928	0.858	0.637	3.47256719823864e-230	Oligodendrocyte_lineage	Tecr
6.89758764379459e-233	1.72142728994712	0.28	0.085	1.01387640776137e-228	Oligodendrocyte_lineage	Nipsnap3b
1.97407430848908e-231	1.57509869467164	0.321	0.113	2.9016918260481e-227	Oligodendrocyte_lineage	Tmem189
8.05110441398195e-231	1.80272413928679	0.255	0.07	1.18343183781121e-226	Oligodendrocyte_lineage	Cyth1
1.93956370952628e-230	0.774284664453817	0.727	0.48	2.85096469663268e-226	Oligodendrocyte_lineage	Spcs1
9.52623666351812e-229	1.26270668728041	0.418	0.185	1.40026152717053e-224	Oligodendrocyte_lineage	1110065P20Rik
1.83572567481927e-226	0.6392771539434	0.669	0.383	2.69833316941684e-222	Oligodendrocyte_lineage	Selm
2.57601462490266e-225	1.35327571044176	0.383	0.161	3.78648389714442e-221	Oligodendrocyte_lineage	Aktip
7.27115094904107e-225	1.22612281151649	0.332	0.117	1.06878647799955e-220	Oligodendrocyte_lineage	5031439G07Rik
2.24842636339001e-223	1.42775230692737	0.366	0.15	3.30496191154697e-219	Oligodendrocyte_lineage	Ank
6.81370226333915e-223	0.743464236680498	0.742	0.514	1.00154609568822e-218	Oligodendrocyte_lineage	Tmed10
2.85723868737009e-219	1.67711164929676	0.272	0.085	4.19985514656529e-215	Oligodendrocyte_lineage	Adora1
3.97275341534168e-217	1.01140665913414	0.535	0.288	5.83955024521074e-213	Oligodendrocyte_lineage	Glo1
4.22176276089093e-217	0.763638665085655	0.708	0.468	6.20556908223358e-213	Oligodendrocyte_lineage	Srp14
5.01946014792134e-217	1.95193857547774	0.316	0.121	7.37810447142957e-213	Oligodendrocyte_lineage	Phlda1
5.40418903138473e-217	1.76601285678862	0.27	0.085	7.94361745723242e-213	Oligodendrocyte_lineage	Agap1
3.04964013773811e-216	0.913782590862191	0.588	0.34	4.48266603846124e-212	Oligodendrocyte_lineage	Ddrgk1
6.68659642663105e-216	0.998129817575807	0.541	0.295	9.82862808750498e-212	Oligodendrocyte_lineage	Cwc15
6.26707756336634e-214	0.817687311450334	0.673	0.428	9.21197731039218e-210	Oligodendrocyte_lineage	Rab2a
1.80130792596877e-212	1.34593085999987	0.344	0.135	2.6477425203815e-208	Oligodendrocyte_lineage	Atg3
6.14436576287097e-212	1.90999103424509	0.271	0.086	9.03160323484404e-208	Oligodendrocyte_lineage	Lims2
4.21307318139473e-208	0.644145171953368	0.78	0.544	6.19279626933211e-204	Oligodendrocyte_lineage	Btf3
7.21624883635859e-205	1.50337575970078	0.277	0.091	1.06071641645635e-200	Oligodendrocyte_lineage	Dnajc24
1.90826769097625e-202	1.40332320740645	0.334	0.132	2.80496267896599e-198	Oligodendrocyte_lineage	Mif4gd
9.56441957162647e-201	1.29510973324483	0.306	0.111	1.40587403283337e-196	Oligodendrocyte_lineage	Ppp2r2c
6.42924161448062e-200	0.824101445501745	0.626	0.387	9.45034224912506e-196	Oligodendrocyte_lineage	Paip2
3.63285548483964e-199	1.057961058027	0.461	0.232	5.33993427716579e-195	Oligodendrocyte_lineage	Bub3
2.74675998154806e-198	1.05523258016369	0.437	0.208	4.03746249687749e-194	Oligodendrocyte_lineage	Reep3
5.48326229248752e-198	1.09513460340804	0.389	0.171	8.0598472437274e-194	Oligodendrocyte_lineage	Trim2
2.73738522925203e-195	0.918784954326207	0.532	0.291	4.02368254847756e-191	Oligodendrocyte_lineage	Prkcdbp
8.04711108439912e-195	1.05173758417715	0.389	0.171	1.18284485829583e-190	Oligodendrocyte_lineage	Diablo
6.24739754778415e-193	2.00577008313168	0.287	0.112	9.18304965548792e-189	Oligodendrocyte_lineage	Plin3
9.2303595767262e-192	0.879076003194871	0.546	0.31	1.35677055418298e-187	Oligodendrocyte_lineage	Fam174a
8.02470192112312e-191	0.977124629197827	0.953	0.624	1.17955093538589e-186	Oligodendrocyte_lineage	Ptn
1.12723455558279e-189	0.798693751255013	0.613	0.379	1.65692207325114e-185	Oligodendrocyte_lineage	Aes
2.98925774298405e-189	0.805520124416596	0.634	0.405	4.39390995641226e-185	Oligodendrocyte_lineage	Pea15a
3.10541900651051e-189	0.94190658822212	0.506	0.277	4.5646553976698e-185	Oligodendrocyte_lineage	Tbcb
3.94176063252157e-189	1.66691833587923	0.294	0.114	5.79399395374345e-185	Oligodendrocyte_lineage	Hebp1
4.48547351534903e-189	1.00226328741	0.457	0.233	6.59319752021154e-185	Oligodendrocyte_lineage	Mrpl48
5.10055037173678e-189	1.08162219416096	0.427	0.211	7.49729899141589e-185	Oligodendrocyte_lineage	Ktn1
1.75539445213475e-188	0.781342237588523	0.498	0.25	2.58025430519286e-184	Oligodendrocyte_lineage	Atp6v0e2
2.61717548369971e-188	0.817761135829561	0.607	0.37	3.8469862434902e-184	Oligodendrocyte_lineage	Tprgl
5.20881969753659e-188	0.663564559928666	0.68	0.424	7.65644407340903e-184	Oligodendrocyte_lineage	Fabp5
2.11734305587603e-186	1.27496452925883	0.334	0.139	3.11228255783218e-182	Oligodendrocyte_lineage	Cdk5
2.43165786689458e-186	0.902341666016949	0.535	0.306	3.57429389854835e-182	Oligodendrocyte_lineage	Wnk1
8.84865607508293e-186	0.893647452341319	0.544	0.316	1.30066395647644e-181	Oligodendrocyte_lineage	Mien1
6.73171148916371e-184	0.701172206220217	0.749	0.54	9.89494271792174e-180	Oligodendrocyte_lineage	Mif
7.3647493522431e-183	0.744640401047281	0.656	0.428	1.08254450728621e-178	Oligodendrocyte_lineage	BC031181
1.01533619399477e-182	0.677393278457268	0.711	0.492	1.49244267155292e-178	Oligodendrocyte_lineage	Rac1
6.35658093190002e-182	1.26879932579235	0.3	0.113	9.34353831179983e-178	Oligodendrocyte_lineage	1190005I06Rik
1.58789491270168e-179	1.22199878152368	0.326	0.135	2.3340467321802e-175	Oligodendrocyte_lineage	Auh
2.48030204945822e-179	1.09552283151083	0.357	0.154	3.64579598249864e-175	Oligodendrocyte_lineage	Pex2
5.83498151411398e-179	0.849236673428534	0.582	0.359	8.57683932759614e-175	Oligodendrocyte_lineage	Wbp2
4.40708323248265e-178	1.39997060787434	0.282	0.105	6.47797164342625e-174	Oligodendrocyte_lineage	Nxt2
8.05810787264212e-178	1.38348909465622	0.297	0.117	1.18446127619967e-173	Oligodendrocyte_lineage	Bpnt1
2.33046918252826e-176	1.38277362107504	0.291	0.114	3.42555665139828e-172	Oligodendrocyte_lineage	Apbb2
2.94524625634051e-176	0.992894067554084	0.441	0.228	4.32921747219492e-172	Oligodendrocyte_lineage	Rexo2
3.44245096871099e-176	0.882089824831677	0.484	0.26	5.06005867890829e-172	Oligodendrocyte_lineage	Arpc5
8.0360641155432e-172	0.559957565290418	0.806	0.607	1.18122106434369e-167	Oligodendrocyte_lineage	Smdt1
2.71562809444535e-170	1.39893933221397	0.264	0.095	3.99170173602522e-166	Oligodendrocyte_lineage	Nde1
1.98156906791477e-169	1.00670970958914	0.431	0.224	2.91270837292792e-165	Oligodendrocyte_lineage	Ahsa1
2.73450037546646e-168	0.690802014679763	0.651	0.421	4.01944210189815e-164	Oligodendrocyte_lineage	Emc7
4.3173030753848e-167	0.989677266083014	0.478	0.271	6.34600379050812e-163	Oligodendrocyte_lineage	Pmp22
8.03994102702947e-167	0.952037305721749	0.417	0.209	1.18179093156306e-162	Oligodendrocyte_lineage	Limch1
3.32722813635696e-166	0.898615261222093	0.495	0.283	4.8906926376311e-162	Oligodendrocyte_lineage	Dctn2
9.24885908319569e-166	1.36235655056958	0.259	0.094	1.35948979663893e-161	Oligodendrocyte_lineage	Mettl7a1
1.29952261917241e-165	0.911833283345489	0.468	0.255	1.91016829792153e-161	Oligodendrocyte_lineage	Fkbp4
1.45136122353162e-165	0.860073452649109	0.478	0.259	2.13335586246913e-161	Oligodendrocyte_lineage	0610007P14Rik
2.65109379462308e-165	0.851867209364123	0.507	0.289	3.89684276871647e-161	Oligodendrocyte_lineage	2610001J05Rik
2.75783800566825e-164	1.19063502520265	0.325	0.142	4.05374608453176e-160	Oligodendrocyte_lineage	Akr7a5
5.06734307376259e-164	1.11405808281976	0.345	0.156	7.44848758412364e-160	Oligodendrocyte_lineage	Card19
1.59557432618182e-163	0.762308721375178	0.59	0.365	2.34533470205466e-159	Oligodendrocyte_lineage	Smim14
4.11431232909631e-163	0.740561522420406	0.564	0.334	6.04762769253867e-159	Oligodendrocyte_lineage	Tkt
3.56806687217532e-162	0.549977183731955	0.884	0.777	5.2447014954105e-158	Oligodendrocyte_lineage	Glul
2.728833526006e-161	0.88822460528514	0.479	0.27	4.01111239987623e-157	Oligodendrocyte_lineage	Sfr1
2.95443143237603e-161	1.04725211777613	0.361	0.168	4.34271876244952e-157	Oligodendrocyte_lineage	Glrb
1.32749478472029e-160	0.746648351379957	0.572	0.35	1.95128458406035e-156	Oligodendrocyte_lineage	Nhp2l1
5.64844507956131e-160	0.667233686296973	0.596	0.363	8.30264942244717e-156	Oligodendrocyte_lineage	Capns1
7.57043869048987e-160	1.30649718939907	0.289	0.121	1.11277878311511e-155	Oligodendrocyte_lineage	Fbxl5
8.27264126581601e-160	0.899231598800285	0.463	0.254	1.2159955396623e-155	Oligodendrocyte_lineage	Cript
2.31802337738714e-159	1.0239019293617	0.352	0.161	3.40726256242136e-155	Oligodendrocyte_lineage	Prpsap1
3.68327256971909e-159	0.752359979796692	0.791	0.589	5.41404235023008e-155	Oligodendrocyte_lineage	Tspan3
5.55451687332521e-159	0.857326008553219	0.511	0.302	8.16458435210073e-155	Oligodendrocyte_lineage	U2af1
9.88071435487054e-159	1.01022026977668	0.347	0.158	1.45236620302242e-154	Oligodendrocyte_lineage	Vamp3
3.43133590513764e-158	0.581469202459039	0.745	0.538	5.04372064696181e-154	Oligodendrocyte_lineage	Mlf2
8.9333160951111e-156	1.17600634952307	0.325	0.146	1.31310813282038e-151	Oligodendrocyte_lineage	Taf13
5.10902298477336e-155	0.709479862434203	0.526	0.298	7.50975288531836e-151	Oligodendrocyte_lineage	Phyhipl
5.94416041745421e-155	0.996661915301804	0.384	0.193	8.73732139761594e-151	Oligodendrocyte_lineage	Zcchc17
1.27915055170272e-154	0.797153320841594	0.465	0.252	1.88022339594783e-150	Oligodendrocyte_lineage	Puf60
3.37029153413467e-153	1.12652856530845	0.315	0.14	4.95399152602456e-149	Oligodendrocyte_lineage	Faim
5.96548781472361e-153	1.26309627333622	0.25	0.093	8.76867053886223e-149	Oligodendrocyte_lineage	Ift43
7.31808759005469e-153	1.00570311429876	0.379	0.188	1.07568569486214e-148	Oligodendrocyte_lineage	Commd1
4.78646938118106e-152	0.979184509972051	0.401	0.207	7.03563134339805e-148	Oligodendrocyte_lineage	Aamdc
1.11056385817265e-151	0.823822254980788	0.483	0.275	1.63241781512798e-147	Oligodendrocyte_lineage	Rab5a
2.58893478624455e-150	1.00505044694925	0.359	0.174	3.80547524230087e-146	Oligodendrocyte_lineage	Tpd52
4.37144825589002e-150	1.00791030913443	0.365	0.18	6.42559179133274e-146	Oligodendrocyte_lineage	Cdc42se2
2.08479005582321e-149	1.15651579127275	0.304	0.134	3.06443290305453e-145	Oligodendrocyte_lineage	Fam204a
1.1482417563235e-148	1.24513440390612	0.274	0.112	1.68780055761992e-144	Oligodendrocyte_lineage	Gyg
2.22923739518316e-148	0.956896489302327	0.364	0.177	3.27675604717973e-144	Oligodendrocyte_lineage	Kif1bp
9.82022889397996e-145	1.112546010782	0.297	0.13	1.44347544512611e-140	Oligodendrocyte_lineage	Stx6
1.01434217734168e-144	0.533042610809352	0.736	0.516	1.49098156647453e-140	Oligodendrocyte_lineage	Rhoa
1.27052334160726e-143	0.792319412395343	0.511	0.31	1.86754225982852e-139	Oligodendrocyte_lineage	Selt
2.16975906305711e-143	0.907821641862904	0.451	0.255	3.18932884678765e-139	Oligodendrocyte_lineage	Pcnp
2.29384419111739e-141	1.2128745029929	0.276	0.118	3.37172157652346e-137	Oligodendrocyte_lineage	Tmem14a
8.18378625704964e-141	1.14555633330545	0.29	0.126	1.20293474192373e-136	Oligodendrocyte_lineage	Tmem5
1.46158658618404e-140	1.1512076917298	0.253	0.098	2.14838612303191e-136	Oligodendrocyte_lineage	Acot1
1.4333242747807e-139	0.85146058799028	0.426	0.231	2.10684335150014e-135	Oligodendrocyte_lineage	Rsu1
9.62934415345246e-139	0.732035323907389	0.502	0.297	1.41541729711598e-134	Oligodendrocyte_lineage	Syf2
1.65324219798657e-138	0.994119445809621	0.361	0.183	2.43010070682045e-134	Oligodendrocyte_lineage	Hsd17b10
7.22448460640536e-137	1.18847098390947	0.274	0.119	1.06192699229552e-132	Oligodendrocyte_lineage	Ndufaf2
2.34412196781693e-136	1.15531099592482	0.259	0.106	3.44562488049411e-132	Oligodendrocyte_lineage	Mpst
1.16503691619698e-135	0.826123509367785	0.437	0.245	1.71248776311794e-131	Oligodendrocyte_lineage	Pfdn6
4.01906926906028e-134	0.808455794692056	0.431	0.239	5.90762991859171e-130	Oligodendrocyte_lineage	M6pr
4.07141944229757e-134	0.740256175254654	0.509	0.31	5.9845794382332e-130	Oligodendrocyte_lineage	Ubxn1
2.17721128895962e-133	0.907631495599522	0.31	0.139	3.20028287364175e-129	Oligodendrocyte_lineage	Tmem229a
3.0495106894617e-132	0.589829882943725	0.631	0.395	4.48247576243975e-128	Oligodendrocyte_lineage	S100a13
2.21454640629747e-130	1.01988612489085	0.343	0.174	3.25516176261664e-126	Oligodendrocyte_lineage	Sept2
4.07896651556926e-130	0.924535281975778	0.338	0.166	5.99567288123526e-126	Oligodendrocyte_lineage	Igsf8
4.82968347567912e-130	0.788637879246066	0.486	0.294	7.09915174090074e-126	Oligodendrocyte_lineage	Ptges3
5.25552659539021e-130	0.677039130004963	0.55	0.351	7.72509854256408e-126	Oligodendrocyte_lineage	Ap2s1
1.45683828181456e-128	0.956917316281413	0.338	0.17	2.14140659043923e-124	Oligodendrocyte_lineage	Phf5a
2.2927216569459e-128	0.539117231854353	0.689	0.48	3.37007156354477e-124	Oligodendrocyte_lineage	Psmb6
5.5301652747281e-128	0.946615959628482	0.354	0.181	8.12878993732284e-124	Oligodendrocyte_lineage	Hdhd2
6.35747410295514e-128	0.554509627315004	0.71	0.511	9.34485118393377e-124	Oligodendrocyte_lineage	Map1lc3b
2.10514390995282e-127	1.05077636560435	0.262	0.111	3.09435103323965e-123	Oligodendrocyte_lineage	Hmgcl
3.24504615162698e-127	0.513629487079929	0.751	0.566	4.76989333827649e-123	Oligodendrocyte_lineage	Atp6v1g1
1.27036037256742e-126	0.731220152066137	0.478	0.284	1.86730271163685e-122	Oligodendrocyte_lineage	Bcap31
2.87776436985297e-126	0.713276781963135	0.562	0.363	4.23002584724689e-122	Oligodendrocyte_lineage	Ubl3
1.72181887972802e-125	0.6733582397385	0.552	0.359	2.53090157131222e-121	Oligodendrocyte_lineage	Ppp2ca
9.87209771838676e-125	0.834166590874022	0.391	0.213	1.45109964362567e-120	Oligodendrocyte_lineage	Nabp2
1.03114272010316e-124	0.945200359241804	0.352	0.186	1.51567668427964e-120	Oligodendrocyte_lineage	Dennd5a
2.41325234467506e-124	0.697232832224526	0.492	0.301	3.54723962143787e-120	Oligodendrocyte_lineage	Chmp5
5.85460440412451e-123	0.859947019173337	0.36	0.189	8.60568301362262e-119	Oligodendrocyte_lineage	Imp3
7.36897912291011e-123	0.899410242692071	0.387	0.214	1.08316624127656e-118	Oligodendrocyte_lineage	Ssna1
8.87561428300711e-123	0.807352576324378	0.384	0.209	1.30462654345922e-118	Oligodendrocyte_lineage	Nap1l4
1.52936282193633e-122	0.681996224870139	0.511	0.316	2.24801041196421e-118	Oligodendrocyte_lineage	Rer1
8.25633057173285e-122	0.99430046766682	0.363	0.199	1.21359803073901e-117	Oligodendrocyte_lineage	Add1
8.42023994487908e-122	0.785995494137501	0.387	0.209	1.23769106949778e-117	Oligodendrocyte_lineage	Tmcc1
1.11728063075001e-121	1.09039226886703	0.263	0.117	1.64229079913944e-117	Oligodendrocyte_lineage	Get4
4.90719799712069e-120	0.834928663840285	0.492	0.302	7.2130903359677e-116	Oligodendrocyte_lineage	Ifi27
1.4551340941705e-119	0.626553486670259	0.425	0.236	2.13890160502121e-115	Oligodendrocyte_lineage	Psip1
3.67704088081118e-119	0.54231278211678	0.261	0.108	5.40488239070435e-115	Oligodendrocyte_lineage	Slc6a9
7.74025309419726e-119	0.728297215648172	0.447	0.261	1.13773980231606e-114	Oligodendrocyte_lineage	Zmat2
1.30950116625689e-118	0.662444063265511	0.45	0.265	1.924835764281e-114	Oligodendrocyte_lineage	Pcyt2
1.42820929249603e-118	0.877785228153976	0.296	0.141	2.09932483903991e-114	Oligodendrocyte_lineage	Smarcd1
1.65073852373782e-118	0.648167117571877	0.512	0.322	2.42642055604222e-114	Oligodendrocyte_lineage	Ctbp1
9.12227345676804e-118	0.940978190250588	0.328	0.17	1.34088297541033e-113	Oligodendrocyte_lineage	Rala
1.4217755623882e-117	0.715232743693862	0.451	0.267	2.08986789915442e-113	Oligodendrocyte_lineage	Adipor1
2.12649864726451e-117	0.952661087891028	0.3	0.147	3.1257403616141e-113	Oligodendrocyte_lineage	Cdkn2d
3.80966110104158e-117	0.873814130800102	0.335	0.172	5.59982085242101e-113	Oligodendrocyte_lineage	Snx6
6.74496315238166e-117	0.69756313784402	0.489	0.303	9.9144213376858e-113	Oligodendrocyte_lineage	Mrpl20
8.2301203671391e-116	1.09962285855671	0.263	0.121	1.20974539276578e-111	Oligodendrocyte_lineage	Ccndbp1
1.05998649632231e-114	0.546674567316496	0.521	0.309	1.55807415094416e-110	Oligodendrocyte_lineage	Ncam1
1.30122296489024e-114	0.989411499448539	0.3	0.15	1.91266763609216e-110	Oligodendrocyte_lineage	Actr1a
2.6843837093966e-114	0.662212461979936	0.495	0.309	3.94577561444206e-110	Oligodendrocyte_lineage	Psmb7
2.76227359257668e-114	1.32233951129038	0.502	0.357	4.06026595372847e-110	Oligodendrocyte_lineage	S100b
3.02561919278965e-113	0.966020486658592	0.278	0.131	4.4473576514815e-109	Oligodendrocyte_lineage	Clmn
2.06472082835807e-112	0.63383311677128	0.53	0.339	3.03493314560353e-108	Oligodendrocyte_lineage	Tm2d2
7.51607079451007e-111	0.590473077654658	0.563	0.374	1.10478724608503e-106	Oligodendrocyte_lineage	Tmem234
2.83009568838363e-110	0.716954559153127	0.677	0.476	4.1599576523551e-106	Oligodendrocyte_lineage	S100a1
9.98097169085084e-110	0.672602912364209	0.478	0.301	1.46710302883816e-105	Oligodendrocyte_lineage	Cstb
1.02986897047694e-108	0.927064430077095	0.292	0.145	1.51380439970406e-104	Oligodendrocyte_lineage	B230118H07Rik
1.36783116936787e-108	0.621808861729516	0.516	0.331	2.01057503585384e-104	Oligodendrocyte_lineage	Lamtor1
3.65659661175047e-108	0.799116004241938	0.345	0.185	5.37483135961201e-104	Oligodendrocyte_lineage	Lsm5
4.05790922191974e-107	0.857057339814034	0.31	0.16	5.96472076529982e-103	Oligodendrocyte_lineage	Ube2g1
4.21073721264678e-107	0.624844356346037	0.501	0.317	6.18936262886951e-103	Oligodendrocyte_lineage	2810428I15Rik
8.04853494424594e-107	0.878814679956068	0.308	0.157	1.18305415145471e-102	Oligodendrocyte_lineage	Hiat1
4.63409441244129e-106	1.01939389007109	0.258	0.122	6.81165537684745e-102	Oligodendrocyte_lineage	Rnf181
7.29431624710592e-106	0.560369320023693	0.47	0.286	1.0721915451621e-101	Oligodendrocyte_lineage	Arl8a
9.67222306730924e-106	0.838836916953179	0.295	0.148	1.42172006866379e-101	Oligodendrocyte_lineage	Sort1
1.0417217882223e-105	0.830425222420041	0.336	0.18	1.53122685650796e-101	Oligodendrocyte_lineage	Vkorc1
3.1573763419933e-105	0.936237195088016	0.296	0.149	4.64102748509596e-101	Oligodendrocyte_lineage	Ten1
5.33280067386648e-104	1.05276924900559	0.258	0.124	7.83868371051633e-100	Oligodendrocyte_lineage	Fryl
8.82068648584671e-104	0.815254755770057	0.319	0.166	1.29655270655461e-99	Oligodendrocyte_lineage	Yif1a
1.92227909914121e-103	0.922873404876176	0.258	0.12	2.82555804782767e-99	Oligodendrocyte_lineage	Magt1
2.60482885993113e-102	0.881417866451702	0.323	0.171	3.82883794121276e-98	Oligodendrocyte_lineage	Gng12
6.00281836581663e-102	0.966729963676538	0.261	0.126	8.82354271591386e-98	Oligodendrocyte_lineage	Atat1
6.38285562546688e-102	1.06006863616873	0.261	0.128	9.38215948387377e-98	Oligodendrocyte_lineage	Arap2
6.58141502547785e-102	0.628733130900985	0.489	0.309	9.67402194594989e-98	Oligodendrocyte_lineage	Polr2f
2.03728222312643e-101	0.587249371371256	0.583	0.407	2.99460113977354e-97	Oligodendrocyte_lineage	Lrrc58
5.2370992360766e-101	0.795200930413153	0.336	0.183	7.698012167109e-97	Oligodendrocyte_lineage	Commd6
1.01234267844205e-100	0.775426766981294	0.356	0.199	1.48804250304197e-96	Oligodendrocyte_lineage	Med21
1.08503754679958e-99	0.679447325411742	0.429	0.262	1.5948966900407e-95	Oligodendrocyte_lineage	H1f0
1.70568214230386e-99	0.717560527836997	0.404	0.242	2.50718218097244e-95	Oligodendrocyte_lineage	March2
4.4784735514192e-99	0.508044202514816	0.558	0.368	6.58290827323108e-95	Oligodendrocyte_lineage	Atp6ap1
5.5774702751798e-99	0.653265940964321	0.385	0.22	8.19832355748679e-95	Oligodendrocyte_lineage	Ctnnbip1
6.88448481459444e-99	0.68982056462886	0.337	0.182	1.01195042289724e-94	Oligodendrocyte_lineage	Leprot
4.47226312714144e-98	1.01271733137013	0.252	0.123	6.57377957058521e-94	Oligodendrocyte_lineage	Trim35
5.54164242906315e-98	0.833121803483059	0.274	0.136	8.14566020647992e-94	Oligodendrocyte_lineage	Ndnl2
9.64477313870005e-97	0.717501799937584	0.412	0.25	1.41768520365752e-92	Oligodendrocyte_lineage	Drap1
1.53751506648458e-96	0.95020487291882	0.261	0.13	2.25999339622568e-92	Oligodendrocyte_lineage	Med30
6.20017949684581e-96	0.700607841721273	0.369	0.213	9.11364384241365e-92	Oligodendrocyte_lineage	Ict1
8.37508908358838e-96	0.908665998796327	0.259	0.128	1.23105434439666e-91	Oligodendrocyte_lineage	Tor1aip2
1.38983724344063e-95	0.566194167540726	0.516	0.341	2.04292176413338e-91	Oligodendrocyte_lineage	Rab18
7.80141110345484e-94	0.854417382280731	0.301	0.162	1.14672941809683e-89	Oligodendrocyte_lineage	Atp8a1
1.13809738036566e-93	0.558105208726327	0.503	0.329	1.67288933939948e-89	Oligodendrocyte_lineage	Sf3b2
2.2310768815839e-93	0.619901168283863	0.451	0.285	3.27945990824018e-89	Oligodendrocyte_lineage	Fam195b
2.42414668986956e-93	0.537136755068859	0.483	0.307	3.56325321943926e-89	Oligodendrocyte_lineage	Cltb
9.01205265142988e-93	0.651666777719725	0.403	0.244	1.32468161923368e-88	Oligodendrocyte_lineage	Smim7
1.53179129207925e-92	0.635806327152866	0.436	0.273	2.25158002022729e-88	Oligodendrocyte_lineage	Napa
3.844598729781e-92	0.783606192322224	0.297	0.158	5.65117567290509e-88	Oligodendrocyte_lineage	Cdip1
6.38725037678921e-92	0.615574679157906	0.413	0.249	9.38861932884246e-88	Oligodendrocyte_lineage	Ndfip2
3.02783980533157e-91	0.880192190186958	0.304	0.168	4.45062172985687e-87	Oligodendrocyte_lineage	Mapre2
3.36404460943326e-91	0.665996346688277	0.442	0.282	4.94480917140595e-87	Oligodendrocyte_lineage	St13
3.76937032714302e-91	0.531669519181295	0.298	0.156	5.54059744386752e-87	Oligodendrocyte_lineage	Sgk1
