GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL	ENTREZID
ENSG00000131174	1006.77136730423	0.678302344180933	0.146928239026605	6.24416652647594e-07	6.1193621860353e-06	COX7B	1349
ENSG00000131495	1462.660923719	0.405419061516581	0.12018468928184	0.000260899148819072	0.00134700813455605	NDUFA2	4695
ENSG00000134001	4023.79609541166	0.346478408994942	0.11508520019478	0.0011249758299478	0.00473780253036456	EIF2S1	1965
ENSG00000135390	4352.09546295941	0.519140912929106	0.0937304187111146	7.78210707101224e-09	1.09914281639256e-07	ATP5MC2	517
ENSG00000135940	941.818756138759	0.562083997703711	0.0952184524697302	7.98039241317916e-10	1.33385329072058e-08	COX5B	1329
ENSG00000136521	1631.24725306826	0.715642614738606	0.0853740780225485	8.34580090828165e-18	4.42841915318205e-16	NDUFB5	4711
ENSG00000136810	3918.76095739252	0.640414837144465	0.0685039496664118	1.69751015172819e-21	1.37702734507207e-19	TXN	7295
ENSG00000136930	3532.36674538633	0.452495289413313	0.0764573311927663	1.03667544698546e-09	1.68191092938143e-08	PSMB7	5695
ENSG00000137841	37.3135549797279	-0.640026347002316	0.826284162697159	0.0135342454053875	0.0391439487277397	PLCB2	5330
ENSG00000139180	1817.15666588163	0.47212051709368	0.0877030521197167	2.14095846574866e-08	2.79932577791644e-07	NDUFA9	4704
ENSG00000140740	2974.77171470075	0.373893635326242	0.073053039402961	1.29292362679189e-07	1.44848580430322e-06	UQCRC2	7385
ENSG00000140990	667.720706505379	0.284057826576129	0.0998793519194016	0.00247772529909386	0.00928704654043966	NDUFB10	4716
ENSG00000141424	2066.36552005608	0.254328316862635	0.106366118112708	0.0102706792169349	0.0310745113419323	SLC39A6	25800
ENSG00000141510	2036.04522133919	-0.288621618394313	0.0748870441240878	6.25466622146641e-05	0.000381234454899294	TP53	7157
ENSG00000142168	3255.1978888515	0.513961455986915	0.0873177151910872	1.03350687171398e-09	1.67852782707928e-08	SOD1	6647
ENSG00000142507	2326.033661667	0.368212805903198	0.103626744736291	0.000156266428861796	0.00085949309506023	PSMB6	5694
ENSG00000143106	2333.1637253962	0.348002364499587	0.106936168371292	0.000499771585932995	0.00237020537264947	PSMA5	5686
ENSG00000143252	1831.90673141762	0.437698505956085	0.0682023163135345	4.65977672502249e-11	9.81564741609322e-10	SDHC	6391
ENSG00000143570	2749.9212226283	0.282164497457727	0.0870503863159276	0.00067717857108045	0.00307689289745469	SLC39A1	27173
ENSG00000143933	12765.6046307514	0.50016916516559	0.0655718182650042	6.64638729794848e-15	2.37827078047145e-13	CALM2	805
ENSG00000143947	13808.537721791	0.641140210945205	0.0706666813378626	2.2269011342132e-20	1.53349360771108e-18	RPS27A	6233
ENSG00000145675	792.372069187024	-0.35474721902629	0.208670072389067	0.0283969584933493	0.0723179610282634	PIK3R1	5295
ENSG00000147123	1920.91194559425	0.442879616336514	0.103193347052753	5.6385160969399e-06	4.53128466836031e-05	NDUFB11	54539
ENSG00000147684	1625.60109115905	0.454138889498014	0.09720358809995	9.19847532591776e-07	8.72222623621602e-06	NDUFB9	4715
ENSG00000148572	832.61492507222	0.370906224518984	0.0863514656076241	7.13166813776889e-06	5.52490330632956e-05	NRBF2	29982
ENSG00000149782	1403.08126992677	-0.45524176708693	0.0772728190203768	1.11266737233032e-09	1.79954783579186e-08	PLCB3	5331
ENSG00000150991	32788.5337698072	0.110793171959823	0.0528595363696478	0.0378304084962597	0.0910020725416935	UBC	7316
ENSG00000151366	2067.82741735211	0.463567038006842	0.0974562996507106	5.90124787278151e-07	5.82381748668005e-06	NDUFC2	4718
ENSG00000152234	6955.050557455	0.332825796531274	0.0652812962566814	3.24109248673931e-07	3.37483111488836e-06	ATP5F1A	498
ENSG00000154518	2536.59849417594	0.484780056518173	0.0848327414367033	3.13912164911144e-09	4.72209231372161e-08	ATP5MC3	518
ENSG00000154723	1123.32788779446	0.489361856428569	0.0755073362523246	2.49829059156304e-11	5.459593007853e-10	ATP5PF	522
