GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL	ENTREZID
ENSG00000164305	2348.4479742932	-0.376421575842036	0.0916571671936574	2.7034846260205e-06	0.000130702688288406	CASP3	836
ENSG00000164405	1791.9434647191	-0.361832072793156	0.0769299902199862	1.92998921364701e-07	1.66937502391305e-05	UQCRQ	27089
ENSG00000164919	1609.91979186678	-0.368002858510957	0.0777393336305776	1.6194015239066e-07	1.45004861806144e-05	COX6C	1345
ENSG00000165629	2636.03131896743	-0.111898006897698	0.0574410773256442	0.0215269225527041	0.0941526017544969	ATP5F1C	509
ENSG00000166313	996.106980832937	0.125549446713185	0.0555549520757376	0.00897009720055019	0.0515385385924066	APBB1	322
ENSG00000167863	2045.66404616654	-0.130878672233512	0.0512663395303143	0.00379959088166328	0.0279420463044237	ATP5PD	10476
ENSG00000168653	2080.12962723626	-0.174542596961015	0.0545225720690064	0.000302263624109792	0.00457129407607886	NDUFS5	4725
ENSG00000169021	1185.97908243743	0.117356557545845	0.0543626412019714	0.0129029624939631	0.0660546609144919	UQCRFS1	7386
ENSG00000169100	5342.74298010774	0.154654072939398	0.047838969497365	0.000365384637632152	0.00522007378369979	SLC25A6	293
ENSG00000170759	6622.12800654784	-0.368400635650298	0.0842618878740365	8.66437035706624e-07	5.32209995604335e-05	KIF5B	3799
ENSG00000171497	804.853990833199	-0.202498869365795	0.0783747897898319	0.00151086461412221	0.0144876648330044	PPID	5481
ENSG00000172115	3280.05601201271	-0.250662113703784	0.0788020779056467	0.000169219550855252	0.00298837026267296	CYCS	54205
ENSG00000173039	2606.39717579502	0.201135899544843	0.0566656795493035	7.43332250038737e-05	0.00163477226065946	RELA	5970
ENSG00000173660	2163.9872081937	-0.145508335298789	0.0524979829892974	0.00167159222205476	0.015685826644595	UQCRH	7388
ENSG00000173692	4120.69366134115	-0.109163463550255	0.0429479331041307	0.00516530573176044	0.0350087034341601	PSMD1	5707
ENSG00000174437	10526.0569967771	0.17050449950378	0.0362451092846396	7.49737865325932e-07	4.76645847880961e-05	ATP2A2	488
ENSG00000179091	2936.15070505151	0.120658022641473	0.0637904310850492	0.022931733306615	0.0981279758135555	CYC1	1537
ENSG00000180340	564.899144224587	0.196606364245105	0.0850201204350971	0.00345943182528668	0.0262177849598009	FZD2	2535
ENSG00000181274	226.833391937536	0.184410912442701	0.107544486890185	0.013212369822593	0.0671712444199402	FRAT2	23401
ENSG00000183648	361.426004829314	-0.480027407679148	0.216112854751555	0.000930928125632262	0.0101082417740514	NDUFB1	4707
ENSG00000184076	1297.55581096605	-0.1924962049627	0.0709142101217499	0.00115485528768791	0.0119188189796687	UQCR10	29796
ENSG00000184702	61.5272946421581	0.680986844038985	0.263185992749493	0.000418571927293872	0.00570433232105207	SEPTIN5	5413
ENSG00000184752	950.599667962886	-0.167334108401122	0.0580535948019861	0.000955373134375973	0.0103202761957481	NDUFA12	55967
ENSG00000186318	1833.00933821523	0.193942229911155	0.0574610789020538	0.000146827930094499	0.00270176140542918	BACE1	23621
ENSG00000188229	16982.6835048975	0.122429714926989	0.0539197741874667	0.00925726060801599	0.0524069762381671	TUBB4B	10383
ENSG00000189043	1446.05688508034	-0.214313630555189	0.108488498130274	0.00531880331009358	0.0356314984656691	NDUFA4	4697
ENSG00000196549	5521.58829613133	-0.232688053671463	0.0742540068623128	0.000235480369253746	0.00383371689508499	MME	4311
ENSG00000196950	688.670565924193	-0.691123502339028	0.144195680635741	6.60612005608304e-08	7.43334659407928e-06	SLC39A10	57181
ENSG00000197170	2195.13480072324	-0.148427481376336	0.0595805347514339	0.00356689206018879	0.0267232771010073	PSMD12	5718
